Time
0.0002878
0.0000811
0.0000598
0.0000558
0.0000539
0.0000510
0.0000520
0.0000510
0.0000510
0.0000522
0.0000508
0.0000508
0.0000508
0.0000510
0.0000510
0.0000491
0.0000672
0.0000529
0.0000520
0.0000508
0.0000520
0.0000520
0.0000513
0.0000520
0.0000510
0.0000513
0.0000520
0.0000520
0.0000508
0.0000510
0.0000510
0.0000520
0.0000513
0.0000510
0.0000520
0.0000508
0.0000639
0.0000529
0.0000532
0.0000520
0.0000520
0.0000522
0.0000529
0.0000520
0.0000520
0.0000498
0.0000510
0.0000508
0.0000508
0.0000503
0.0000513
0.0000520
0.0000510
0.0000513
0.0000513
0.0000513
0.0000648
0.0000551
0.0000532
0.0000513
0.0000529
0.0000520
0.0000522
0.0000508
0.0000510
0.0000501
0.0000513
0.0000501
0.0000513
0.0000508
0.0000510
0.0000510
0.0000513
0.0000501
0.0000508
0.0000808
0.0000589
0.0000520
0.0000520
0.0000510
0.0000513
0.0000520
0.0000510
0.0000501
0.0000510
0.0000498
0.0000498
0.0000501
0.0000508
0.0000498
0.0000498
0.0000508
0.0000498
0.0000498
0.0000510
0.0000510
0.0000629
0.0000529
0.0000520
0.0000508
