Time
0.0040147
0.0000768
0.0000541
0.0000508
0.0000648
0.0000517
0.0000541
0.0000484
0.0000491
0.0000510
0.0000532
0.0000510
0.0000484
0.0000484
0.0000470
0.0000458
0.0000460
0.0000463
0.0000458
0.0000455
0.0000453
0.0000489
0.0000463
0.0000465
0.0000458
0.0000463
0.0000463
0.0000472
0.0000458
0.0000465
0.0000460
0.0000484
0.0000465
0.0000463
0.0000460
0.0000463
0.0000455
0.0000453
0.0000460
0.0000455
0.0000460
0.0000486
0.0000465
0.0000458
0.0000465
0.0000460
0.0000458
0.0000460
0.0000455
0.0000460
0.0000608
0.0000505
0.0000470
0.0000458
0.0000465
0.0000458
0.0000463
0.0000453
0.0000460
0.0000451
0.0000455
0.0000484
0.0000463
0.0000463
0.0000463
0.0000453
0.0000455
0.0000455
0.0000455
0.0000455
0.0000458
0.0000477
0.0000465
0.0000460
0.0000472
0.0000420
0.0000412
0.0000417
0.0000417
0.0000412
0.0000410
0.0000436
0.0000420
0.0000408
0.0000412
0.0000412
0.0000417
0.0000415
0.0000415
0.0000410
0.0000415
0.0000441
0.0000417
0.0000424
0.0000417
0.0000410
0.0000415
0.0000410
0.0000429
0.0000420
