Time
0.0002344
0.0001366
0.0001256
0.0001233
0.0001295
0.0001230
0.0001233
0.0001187
0.0001190
0.0001202
0.0001171
0.0001171
0.0001194
0.0001223
0.0001240
0.0001209
0.0001159
0.0001245
0.0001228
0.0001199
0.0001185
0.0001175
0.0001221
0.0001161
0.0001171
0.0001171
0.0001254
0.0001254
0.0001245
0.0001242
0.0001233
0.0001204
0.0001204
0.0001249
0.0001249
0.0001183
0.0001242
0.0001218
0.0001264
0.0001199
0.0001259
0.0001142
0.0001261
0.0001211
0.0001216
0.0001247
0.0001352
0.0001211
0.0001259
0.0001202
0.0001185
0.0001144
0.0001283
0.0001266
0.0001140
0.0001278
0.0001252
0.0001166
0.0001254
0.0001228
0.0001295
0.0001333
0.0001287
0.0001316
0.0001311
0.0001254
0.0001326
0.0001292
0.0001297
0.0001287
0.0001292
0.0001199
0.0001328
0.0001245
0.0001338
0.0001292
0.0001309
0.0001137
0.0001178
0.0001395
0.0001359
0.0001140
0.0001159
0.0001295
0.0001307
0.0001311
0.0001290
0.0001290
0.0001180
0.0001302
0.0001290
0.0001154
0.0001283
0.0001314
0.0001292
0.0001318
0.0001199
0.0001271
0.0001283
0.0001316
