Time
0.0017149
0.0005651
0.0005438
0.0005240
0.0005159
0.0005138
0.0005109
0.0005221
0.0005438
0.0005140
0.0005109
0.0005097
0.0005081
0.0005372
0.0005062
0.0005071
0.0005071
0.0005090
0.0005090
0.0005190
0.0005093
0.0005112
0.0005071
0.0005062
0.0005062
0.0005250
0.0005090
0.0005069
0.0005121
0.0005109
0.0005071
0.0005031
0.0005071
0.0005081
0.0005071
0.0005040
0.0005379
0.0005112
0.0005081
0.0005069
0.0005047
0.0005081
0.0005209
0.0005043
0.0005059
0.0005050
0.0005119
0.0005100
0.0005081
0.0005097
0.0005069
0.0005069
0.0005093
0.0005310
0.0005062
0.0005071
0.0005093
0.0005052
0.0005050
0.0005171
0.0005090
0.0005119
0.0005081
0.0005057
0.0005069
0.0005262
0.0005100
0.0005040
0.0005050
0.0005069
0.0005109
0.0005059
0.0005069
0.0005090
0.0005038
0.0005057
0.0005271
0.0005140
0.0005078
0.0005057
0.0005059
0.0005071
0.0005190
0.0005040
0.0005050
0.0005028
0.0005040
0.0005059
0.0005329
0.0005109
0.0005081
0.0005074
0.0005093
0.0005150
0.0005028
0.0005069
0.0005071
0.0005040
0.0005019
0.0005262
